claim,label
Remdesivir and chloroquine effectively inhibit the recently emerged novel coronavirus in humans,FALSE
"As covid-19 vaccines arrive, europe looks not at swine flu side effects.",FALSE
Influenza may prevent the spread of sars-cov-2,FALSE
Influenza may inhibit the spread of sars-cov-2,FALSE
Influenza may limit the spread of sars-cov-2,FALSE
Genomic epidemiology of superspreading events in korea reveals mutational dynamics and transmission properties of sars-cov-2,FALSE
Genomic epidemiology of superspreading events in africa reveals mutational dynamics and transmission properties of sars-cov-2,FALSE
Genomic epidemiology of superspreading events in taiwan reveals mutational dynamics and transmission properties of sars-cov-2,FALSE
Rogue antibodies cannot be driving severe covid-19.,FALSE
Rogue antibodies could be less severe covid-19.,FALSE
Washington state group is unable to sue fox new for calling the coronavirus a hoax,FALSE
Unfounded fears that people can spread covid-19 can cause harm,FALSE
Unfounded fears that sars can spread covid-19 can cause harm,FALSE
Unfounded fears that hiv can spread covid-19 can cause harm,FALSE
Sars-cov-2 infection causes transient olfactory dysfunction in humans,FALSE
Sars-cov-2 infection causes transient olfactory dysfunction in neurons,FALSE
1 2 pc owners combine their gpu power to fight covid-19,FALSE
1 4 pc owners combine their gpu power to fight covid-19,FALSE
1 million pc owners lost their gpu power to fight covid-19,FALSE
An alpaca nanobody neutralizes sars-cov-2 by activating receptor interaction,FALSE
An alpaca nanobody neutralizes sars-cov-2 by its receptor interaction,FALSE
An alpaca nanobody neutralizes sars-cov-2 by a receptor interaction,FALSE
"Future studies provide key insights on the transmission of, and susceptibility to, sars-cov-2",FALSE
Inactivating porcine coronavirus before nuclei acid isolation with the temperature higher than 56 °c increased its genome integrity seriously,FALSE
Inactivating porcine coronavirus before nuclei acid isolation with the temperature higher than 56 °c increases its genome integrity seriously,FALSE
Inactivating porcine coronavirus before nuclei acid isolation with the temperature higher than 56 °c shows its genome integrity seriously,FALSE
Therapeutic anticoagulation is associated with elevated mortality in mechanically ventilated covid-19 patients,FALSE
Therapeutic anticoagulation is associated with increased mortality in mechanically ventilated covid-19 patients,FALSE
Therapeutic anticoagulation is associated with high mortality in mechanically ventilated covid-19 patients,FALSE
Sars-cov-2 is an spricted bioweapon,FALSE
Sars-cov-2 is an sricted bioweapon,FALSE
Sars-cov-2 is an trricted bioweapon,FALSE
Standards of antibody responses dictate covid-19 outcome.,FALSE
Kinetics of antibody production dictate covid-19 outcome.,FALSE
Analysiss of antibody responses dictate covid-19 outcome.,FALSE
Raspberry pi about to avoid ventilators for coronavirus victims,FALSE
Raspberry pi about to take ventilators for coronavirus victims,FALSE
Raspberry pi about to receive ventilators for coronavirus victims,FALSE
Aerosol particles laden with viruses that cause covid-19 travel within 30m distance,FALSE
Mosaic rbd nanoparticles elicit neutralizing antibodies against chs-cov-2 and zoonotic coronaviruses,FALSE
Mosaic rbd nanoparticles elicit neutralizing antibodies against gps-cov-2 and zoonotic coronaviruses,FALSE
Mosaic rbd nanoparticles elicit neutralizing antibodies against 3s-cov-2 and zoonotic coronaviruses,FALSE
South korean city started due to super spreading event,FALSE
South korean city remained due to super spreading event,FALSE
South korean city occurred due to super spreading event,FALSE
"Scientists no signs of lasting immunity, even after mild infections",FALSE
Intrinsic signal amplification by type-iii crispr-cas systems provides a sequence-independent viral diagnostic,FALSE
Intrinsic signal amplification by type-iii crispr-cas systems provides a sequence-free viral diagnostic,FALSE
Pet dog further tests negative for antibodies for covid-19 virus,FALSE
Pet dog further tests except for antibodies for covid-19 virus,FALSE
"Dr. vladimir zelenko has now treated 699 coronavirus patients with 10 % success using hydroxychloroquine sulfate, zinc and z-pak",FALSE
"Dr. vladimir zelenko has now treated 699 coronavirus patients with 5 % success using hydroxychloroquine sulfate, zinc and z-pak",FALSE
"Dr. vladimir zelenko has now treated 699 coronavirus patients with 20 % success using hydroxychloroquine sulfate, zinc and z-pak",FALSE
Performance of vivadiagtm covid-19 igm/igg rapid test is useful for diagnosis of covid-19 in acute patients referring to emergency room department,FALSE
Performance of vivadiagtm covid-19 igm/igg rapid test is essential for diagnosis of covid-19 in acute patients referring to emergency room department,FALSE
Performance of vivadiagtm covid-19 igm/igg rapid test is suitable for diagnosis of covid-19 in acute patients referring to emergency room department,FALSE
Cetylpyridinium chloride-containing mouthwashes with in vitro sars-cov-2 infectivity.,FALSE
"Symptom-based screening process was successful in detecting sars-cov-2 infection during evacuation of 126 people from wuhan, china.",FALSE
"Symptom-based screening process was helpful in detecting sars-cov-2 infection during evacuation of 126 people from wuhan, china.",FALSE
"Symptom-based screening process was useful in detecting sars-cov-2 infection during evacuation of 126 people from wuhan, china.",FALSE
Limited available evidence supports theoretical predictions of reduced vaccine efficacy at low exposure dose,FALSE
Sars-cov-2 antibody responses correlate with resolution of rnaemia but are long-lived in patients with mild illness,FALSE
Sars-cov-2 antibody responses correlate with resolution of rnaemia but are longer-lived in patients with mild illness,FALSE
Sars-cov-2 antibody responses correlate with resolution of rnaemia but are over-lived in patients with mild illness,FALSE
Saliva is less sensitive for sars-cov-2 detection in covid-19 patients than nasopharyngeal swabs,FALSE
Vitamin d sufficiency increased risk for morbidity and mortality in covid-19 patients,FALSE
Vitamin d sufficiency increasing risk for morbidity and mortality in covid-19 patients,FALSE
Vitamin d sufficiency greater risk for morbidity and mortality in covid-19 patients,FALSE
A functional genomics approach to understand early genetic regulation of covid-19 severity,FALSE
A functional genomics approach to understand molecular genetic regulation of covid-19 severity,FALSE
One cross-sectional sero-monitoring of sars-cov-2 in new york city,FALSE
Patients in secret trials are not treated with hiv and malaria medication,FALSE
Strong link found between abnormal liver tests and normal covid-19 outcomes,FALSE
The sars-cov-2 cytopathic effect is compatible with autophagy modulators,FALSE
The sars-cov-2 cytopathic effect is achieved with autophagy modulators,FALSE
The sars-cov-2 cytopathic effect is induced with autophagy modulators,FALSE
Pn-cov2 antibodies prevent and treat sars-cov-2 infection in rhesus macaques and hamsters,FALSE
Bn-cov2 antibodies prevent and treat sars-cov-2 infection in rhesus macaques and hamsters,FALSE
Hn-cov2 antibodies prevent and treat sars-cov-2 infection in rhesus macaques and hamsters,FALSE
Sars-cov-2 genome evolution exposes early human infection,FALSE
Sars-cov-2 genome evolution exposes early human infections,FALSE
Sars-cov-2 genome evolution exposes early genes adaptations,FALSE
Research by chinese scientists at oak ridge labs on existing drug compounds via supercomputing could combat coronavirus.,FALSE
Broad host range of sars-cov-2 predicted by comparative and structural analysis of fpr2 in vertebrates,FALSE
Broad host range of sars-cov-2 predicted by comparative and structural analysis of tmprss2 in vertebrates,FALSE
Broad host range of sars-cov-2 predicted by comparative and structural analysis of ns2 in vertebrates,FALSE
Not behind sweden's controversial virus strategy admits mistakes,FALSE
Wearing eyeglasses protects by sars-cov-2,FALSE
Wearing eyeglasses exposed against sars-cov-2,FALSE
Butantan vaccine reaches the first stage,FALSE
Butantan vaccine reaches the challenge stage,FALSE
Butantan vaccine reaches the second stage,FALSE
No immune responses to sars-cov-2 in recovered severe covid-19 patients.,FALSE
Estimated pcvs-cov-2 seroprevalence in the us,FALSE
Estimated cpvs-cov-2 seroprevalence in the us,FALSE
Estimated xs-cov-2 seroprevalence in the us,FALSE
Intranasal chadox1 ncov-19/azd1222 vaccination increased shedding of sars-cov-2 d614g in rhesus macaques.,FALSE
Intranasal chadox1 ncov-19/azd1222 vaccination enhanced shedding of sars-cov-2 d614g in rhesus macaques.,FALSE
Intranasal chadox1 ncov-19/azd1222 vaccination caused shedding of sars-cov-2 d614g in rhesus macaques.,FALSE
Massive and rapid covid-19 testing is feasible by extraction-specific sars-cov-2 rt-qpcr,FALSE
Massive and rapid covid-19 testing is feasible by extraction-based sars-cov-2 rt-qpcr,FALSE
Massive and rapid covid-19 testing is feasible by extraction-2 sars-cov-2 rt-qpcr,FALSE
Dutch models find new role for ace2 receptors in covid disease process,FALSE
"Ohio health official estimates 1,000 people in state have coronavirus",FALSE
"Ohio health official estimates 2,000 people in state have coronavirus",FALSE
"Ohio health official estimates 15,000 people in state have coronavirus",FALSE
Who releases covid-19 community mobility reports in an effort to show local movement trends during pandemic,FALSE
China releases covid-19 community mobility reports in an effort to show local movement trends during pandemic,FALSE
