claim,label
Medicaid Nearing ‘Eye Of The Storm’ As Newly Unemployed Look For Coverage,TRUE
Do I Have COVID-19? Doctors’ Free Tools May Tell,TRUE
Key Drugs Join PPEs on List of Front-Line Shortages,TRUE
Scammers Taking Advantage of N95 Mask Shoratge,TRUE
"82,000 Health Care Workers Volunteer for New York",TRUE
Test for Coronavirus Antibodies Approved by FDA,TRUE
Study: If We Use Masks COVID Deaths Could Fall 10%,TRUE
"Worldwide, People Clapping for Hospital Workers",TRUE
NYC Ambulances Won't Take Cardiac Arrest Patients,TRUE
"The Week That Wasn't in COVID-19: Elon Musk, 'Pandemic' Scientist",TRUE
First Case of Encephalitis Linked to COVID-19 Reported,TRUE
Hard Truths From Infectious Disease Specialists,TRUE
Harsh Spring Allergy Season Spurs Hay Fever Fears,TRUE
VOYAGER PAD: Clopidogrel Adds No Benefit to Rivaroxaban+Aspirin,TRUE
CDC: Separate Moms With Coronavirus From Newborns,TRUE
"Shortages Looming for Respirators, Masks, Gowns",TRUE
"Man Recovers from COVID-19, Leaves Sweet Thanks",TRUE
VA Health System Swamped by Coronavirus Patients,TRUE
"Zuckerberg, Gates Give Millions to COVID-19 Fight",TRUE
COVID-19: Is Primary Care Ready to Switch to Telemedicine?,TRUE
"The Week That Wasn't in COVID-19: 17 Days, Peak in 3 Weeks, Croc",TRUE
Hospitals Face Cash Crunch in 60-90 Days Due to COVID-19: Report,TRUE
COVID-19 and the Science of Social Distancing,TRUE
Medical Meetings May Be Forever Changed,TRUE
Trending Clinical Topic: Social Distancing,TRUE
What Coronavirus Precautions Do You Really Need?,TRUE
Fauci: Don't Count on Summer Driving Virus Away,TRUE
"Cough, Fever, Fatigue? Head to CDC's Online Coronavirus Symptom Checker",TRUE
Three Countries Have Kept Coronavirus in Check; Here's How They Did It,TRUE
Teachers Cheer Students Amid Coronavirus Lockdown,TRUE
Why Germany Has Fewer COVID Deaths Than Neighbors,TRUE
"Dr. Anthony Fauci Threatened, Gets Security Boost",TRUE
Federal Inmates Kept in Cells Due to Coronavirus,TRUE
Another COVID-19 Vaccine Being Tested in Mice,TRUE
Grandpa’s Social Distance Dance-Off a Treat,TRUE
A Decade of Telemedicine Policy Has Advanced in Just 2 Weeks,TRUE
No Staff COVID-19 Diagnoses After Plan at Chinese Cancer Center,TRUE
COVID-19: Mental Health Pros Come to the Aid of Frontline Comrades,TRUE
Financial Toxicity Is Common With Gynecologic Cancers,TRUE
Hydroxychloroquine: Possible COVID Drug Can Be Toxic to Retinas,TRUE
Diabetes and Other Conditions Raise COVID-19 Risk,TRUE
U.S. Has Deadliest Day As Trump Warns About Future,TRUE
Frieden Calls Pandemic Battle “World War C”,TRUE
Heart Patients Need to Be Wary of Coronavirus,TRUE
'Pink Eye' Often a Symptom of COVID-19,TRUE
CNN’s Chris Cuomo Diagnosed With COVID-19,TRUE
32 States Have Issued Stay-at-Home Orders,TRUE
Dolly Parton Comforts Kids Amid Pandemic,TRUE
Coronavirus on Fabric: What You Should Know,TRUE
Mild COVID-19 Often Only Shows Gastro Symptoms,TRUE
Man Dies After Taking Chloroquine for Coronavirus,TRUE
ICU Lessons on COVID-19 From Italian Front Line: Be Flexible,TRUE
Health Workers Get Creative With Protective Gear,TRUE
COVID-19: Medical Students Await Emergency Arrangements,TRUE
Trump: Social Distancing Efforts Won’t Last Months,TRUE
"The Other Side of COVID-19: Milder Cases, Recovery",TRUE
Coping With Cancer During the COVID-19 Pandemic,TRUE
Experts Sort Fact From Fiction on COVID-19 Myths,TRUE
2020 Olympics Unlikely to Start in July,TRUE
CDC Coronavirus Testing Decision To Haunt Nation,TRUE
FDA Warns to Watch for Fake COVID-19 Tests,TRUE
U.S. Nurses Facing Severe Stress Over Coronavirus,TRUE
New Test Will Give COVID-19 Results in 45 Minutes,TRUE
Celebrating Grandma's 95th From a Social Distance,TRUE
Getting Non-Coronavirus Care a Complicated Effort,TRUE
New York Orders Hospitals to Increase Capacity,TRUE
National Guard Mobilized to Help Hard-Hit States,TRUE
Food Banks Facing Shortages Due to Coronavirus,TRUE
7 Tips for Running Your Practice in the Coronavirus Crisis,TRUE
Abortion Access Shifting in Some States Amid COVID-19,TRUE
Top 10 Tips for Diabetes Telehealth Prophetic in Face of COVID-19,TRUE
Trump Details Machine to Decontaminate N95 Masks,TRUE
What To Know If Your Surgery Has Been Put on Hold,TRUE
FDA OKs Ventilator Sharing,TRUE
Johnson & Johnson to Test COVID Vaccine Candidate,TRUE
Companies Offer Freebies to Health Care Workers,TRUE
Evidence COVID Survivors' Blood May Help Very Ill,TRUE
66 Coronavirus Cases in Maryland Nursing Home,TRUE
U.S. Army Opens Field Hospital in New York City,TRUE
Stars Perform Benefit Coronavirus Concert at Home,TRUE
Grandparents 'Grounded' From COVID-19 Crave Contact,TRUE
Topol: US Betrays Healthcare Workers in Coronavirus Disaster,TRUE
CMS to Front Medicare Payments to Physicians for 3 Months,TRUE
COVID-19: More Hydroxychloroquine Data From France,TRUE
More Than 60 Doctors in Italy Have Died in COVID-19 Pandemic,TRUE
Coding for Coronavirus: NEW Guidance Replaces Rule of 1 Month Ago,TRUE
"Social Distancing May Be Working, New Study Hints",TRUE
Coronavirus Similar to One Found in Pangolins,TRUE
Critics Lead Gilead to Drop Coronavirus Drug Status,TRUE
"COVID-19: 'Striking' Rates of Anxiety, Depression in HCPs",TRUE
"Novel Coronavirus May Be Transmitted via FMT, FDA Warns",TRUE
COVID-19: Dramatic Changes to Telepsychiatry Rules and Regs,TRUE
Guidelines on Delaying Cancer Surgery During COVID-19,TRUE
Keep Calm: Under 25s With Diabetes Not Hospitalized Due to COVID-19,TRUE
"Amid PPE Shortage, Clinicians Face Harassment, Firing for Self-Care",TRUE
Team Doctors Jump In After Professional Athletes Benched,TRUE
"Current US Visa Rules Restrict, Limit COVID-19 Physician Pool",TRUE
NYC Hospitals Struggle with Coronavirus Surge,TRUE
FDA Clears Ozanimod (Zeposia) for MS; COVID-19 Delays Launch,TRUE
"Hospital Hacks for COVID-19 Shortages Come With Promise, Warnings",TRUE
AAO Urges Ophthalmologists to Provide Emergency Care Only,TRUE
"Cancer Care and COVID-19 in Seattle, the First US Epicenter",TRUE
"Cardiac Injury Common in COVID-19, Predicts Mortality",TRUE
Scientists Track Genetic Changes of Coronavirus,TRUE
U.S. Marks Deadliest Day of Coronavirus Crisis,TRUE
Fauci on Easter Re-Opening: 'Be Very Flexible',TRUE
What People With Parkinson's Need to Know About COVID-19,TRUE
"COVID-19 Likely Worse for Vapers, Smokers",TRUE
How to Weather Social Isolation,TRUE
Do All Seniors Need Same Coronavirus Precautions?,TRUE
Couple Donates Flowers as Pandemic Halts Wedding,TRUE
Florida Students Bring COVID Back from Spring Break,TRUE
Potential Coronavirus Drugs Already in Low Supply,TRUE
U.S. Hospital Beds Were Maxed Out Before Pandemic,TRUE
Are Vital Home Health Workers Now A Safety Threat?,TRUE
Sidewalk Chalk Used to Spread Joy Amid Pandemic,TRUE
Could Robots Be Deployed in Battle With COVID-19?,TRUE
Lawmakers Reach Deal on Coronavirus Relief Package,TRUE
COVID-19 Cases in New York Are Surging,TRUE
FDA Eases Blood Plasma Treatment Rule for COVID,TRUE
Medical Glove Makers Working With Half Their Staff,TRUE
Amazon Suspends Accounts for Price Gouging,TRUE
COVID-19 and Angiotensin Drugs: Help or Harm?,TRUE
"COVID-19: Mitigating Loneliness, Anxiety in Seniors",TRUE
Coronavirus: Is It Safe to Get Deliveries?,TRUE
A Wuhan Doctor on the Front Lines: 'Fear to the First Degree',TRUE
"Managing Children's Fear, Anxiety in the Age of COVID-19",TRUE
Early GI Symptoms in COVID-19 May Indicate Fecal Transmission,TRUE
COVID-19: Who's Protecting the Protectors?,TRUE
Lack of Paid Sick Leave a Coronavirus Threat,TRUE
Some Could Show COVID-19 Symptoms After Quarantine,TRUE
Spread of Coronavirus Cancels Travel and Events,TRUE
ACC Cancels Scientific Sessions Over Novel Coronavirus,TRUE
European Heart Rhythm Association Cancels March Congress,TRUE
More Medical Conferences Fall to Coronavirus,TRUE
CROI Goes Digital After COVID-19 Cases Rise in Boston,TRUE
Standard Methods Rid Hospital Rooms of Coronavirus,TRUE
Hand-Washing to Prevent Coronavirus Spread,TRUE
Antiviral Drug Combo Ineffective Vs. Coronavirus,TRUE
Hong Kong Has Spike in Coronavirus Cases,TRUE
Calming Your Child's Coronavirus Fears,TRUE
Coronavirus Crisis Should Delay Elective Surgeries,TRUE
Digestive Symptoms Tied to Worse COVID-19 Outcomes,TRUE
Funeral Homes Ponder Deaths In The Age Of COVID-19,TRUE
Man Serenades Seniors During Coronavirus Lockdown,TRUE
"Record High Flu Hospitalization Rates for Young Kids, Young Adults",TRUE
"COVID-19: ACC Cautions on Troponin, Natriuretic Peptide Tests",TRUE
ID Specialist Diagnosed With COVID-19 in 'Ironic Twist',TRUE
20% of US COVID-19 Deaths Were Young Adults,TRUE
Coronavirus Drives Island City to Shelter in Place,TRUE
Two Members of Congress Diagnosed With Coronavirus,TRUE
Stores Offer Special Hours for Seniors,TRUE
"Coronavirus Striking Plenty of Young People, Too",TRUE
Healthy Living at Home to Ward Off Coronavirus,TRUE
What to Know About Coronavirus If You Have Asthma,TRUE
Trump Signs Relief Package Into Law,TRUE
Coronavirus and NSAIDs: What Experts Say,TRUE
Coronavirus Ravages New Orleans Retirement Home,TRUE
Small Study Analyzes Italy Coronavirus Deaths,TRUE
Coronavirus News: Italy Now Leads The World In Coronavirus Deaths,TRUE
States Tighten Restrictions as Coronavirus Rages,TRUE
COVID-19 and Kindness is Trending,TRUE
Coronavirus: Colleges to Empty Dorms for Patients,TRUE
First COVID Deaths in the US Mobilized a Dialysis Network,TRUE
COVID-19: GMC Invites More Doctors Back to Work,TRUE
"Firings, Furloughs, and Pay Cuts in Advance of COVID-19 Surge",TRUE
Acute Stroke Care During COVID-19: AHA's Emergency Strategy,TRUE
Should Docs Stop Providing Routine Care in the Era of COVID-19?,TRUE
Doctors Now Can Work Across State Lines in COVID-19 Crisis,TRUE
COVID-19 Prompts 'Lifesaving' Policy Change for Opioid Addiction,TRUE
"The Science of Handwashing: Rub, Don't Scrub Hands Raw",TRUE
"COVID-19: Centenarian Survives, High-Risk Blood Types",TRUE
Trending Clinical Topic: Pandemic,TRUE
DIY Masks: Worth the Risk? Researchers Are Conflicted,TRUE
Radiology Must Adapt to New Pandemic,TRUE
EMA Says Stay on Angiotensin Drugs During COVID-19 Pandemic,TRUE
High Anxiety in America Over COVID-19,TRUE
Canceled Blood Drives Lead to ‘Severe’ Shortage,TRUE
Flu Drug Works Vs. Coronavirus: Chinese Study,TRUE
"New Coronavirus Wasn't Made in a Lab, Genomic Study Shows",TRUE
Obesity Might Be 'Contagious' Among Teens,TRUE
Disruptive School Closings Raise Questions of Equity,TRUE
COVID-19: Could Hydroxychloroquine Really Be the Answer?,TRUE
Clinicians Petition Government for National Quarantine,TRUE
Two Emergency Physicians Remain in Critical Condition From COVID-19,TRUE
Who's Most at Risk From Coronavirus?,TRUE
The Most Effective Ways to Kill Coronavirus in Your Home,TRUE
Mild Cases May Be Driving Coronavirus Spread,TRUE
Novel Coronavirus: Study Suggests Multiple Shedding Routes,TRUE
Could Climate Change Make Flu Seasons Worse?,TRUE
Have the Public Health Restrictions Gone Too Far for COVID-19?,TRUE
Doctors Look to Existing Drugs in Coronavirus Fight,TRUE
"Is It Flu, Or Flu-Like? It's Miserable Either Way",TRUE
New Coronavirus May be Cause of Outbreak in China,TRUE
This Year's Flu Season Taking Deadly Aim at Kids,TRUE
First U.S. Case of China Coronavirus Diagnosed,TRUE
Deadly New Coronavirus Can Spread Between Humans,TRUE
Could Your Fitbit Help Detect the Flu?,TRUE
CDC to Screen for Novel Coronavirus at Three US Airports,TRUE
"Flu Shot No Match for 'B' Strain, Season Rages On",TRUE
Coronavirus Rumor Mill Rampant With Bogus News,TRUE
Man Fights to Get Family Out of China Amid Outbreak,TRUE
Coronavirus Is Bad but US Flu's New Numbers Still Far Worse,TRUE
CDC Confirms Second U.S. Coronavirus Case,TRUE
Washington Monitors Coronavirus Patient’s Contacts,TRUE
Coronavirus News: What's Happening with the COVID-19 2020 Outbreak,TRUE
Mystery Coronavirus from China: What to Know,TRUE
Hashtag Medicine: Coronavirus Fear Goes Viral on Social Media,TRUE
First Spread of Coronavirus in U.S. Confirmed,TRUE
Many Child Care Centers Don't Require Flu Shots,TRUE
COVID-19 Forecasts for the United States,TRUE
COVID-19 Travel Recommendations by Country,TRUE
Coronavirus and Travel in the United States,TRUE
COVIDView Weekly Summary,TRUE
COVID-19 Considerations for Cleaner Air Shelters and Cleaner Air Spaces to Protect the Public from Wildfire Smoke,TRUE
Previous COVID-19 Forecasts,TRUE
CDC shares 9 tons of protective gear with responders,TRUE
Transportation and Delivery,TRUE
Responding to Coronavirus (COVID-19) in Nursing Homes,TRUE
COVID-19 By the Numbers,TRUE
Caring for someone at home,TRUE
People Who Need to Take Extra Precautions,TRUE
Additional Training Objectives,TRUE
"Support for States, Tribes, Localities and Territories",TRUE
Environmental Cleaning and Disinfection Recommendations,TRUE
Global case numbers are reported by the World Health Organization (WHO),TRUE
Meat and Poultry Processing Workers and Employers,TRUE
Information for Clinicians on Therapeutic Options for COVID-19 Patients,TRUE
Cases & Deaths by County,TRUE
COVID-19 Buttons and Badges,TRUE
How to Protect Yourself,TRUE
Percentage of Visits for ILI by Age Group Reported by A Subset of ILINet Providers,TRUE
COVIDView Summary ending on April 18,TRUE
Coronavirus Disease 2019 Information for Travel (New Travel Alerts),TRUE
Water Transmission and COVID-19,TRUE
Interim Guidance for Reopening Employers with Vulnerable Workers,TRUE
Assessing & Managing Risk Based on Different Exposures to COVID-19,TRUE
Other At-Risk Populations,TRUE
Guidance for Building Water Systems,TRUE
Institutes of Higher Education Checklist,TRUE
Infection Prevention and Control in Diverse Settings,TRUE
Considerations for Optimizing the Supply of Powered Air-Purifying Respirators (PAPRs),TRUE
Groups at Higher Risk for Severe Illness,TRUE
Considerations for Pharmacies during the COVID-19 Pandemic,TRUE
Travelers from Countries with Widespread Sustained (Ongoing) Transmission Arriving in the United States,TRUE
"Communities, Schools, and Workplaces",TRUE
People Who are at Higher Risk,TRUE
Information for Laboratories,TRUE
How Coronavirus Spreads,TRUE
Interim Guidance for Conserving and Extending Filtering Facepiece Respirator Supply in Non-Healthcare Sectors,TRUE
COVID-19 and Cooling Centers,TRUE
U.S. State and Local Public Health Laboratories Reporting to CDC,TRUE
NCHS Mortality Surveillance Data,TRUE
Disinfecting your home if someone is sick,TRUE
Interim Guidance for Businesses and Employers,TRUE
Personal Protective Equipment (PPE) Burn Rate Calculator,TRUE
Prepare your Small Business and Employees for the Effects of COVID-19,TRUE
"Social Distancing, Quarantine, and Isolation",TRUE
What Airline Customer Service Representatives and Gate Agents Need to Know about COVID-19,TRUE
COVID-19-Related Phone Scams and Phishing Attacks,TRUE
"Recommendation Regarding the Use of Cloth Face Coverings, Especially in Areas of Significant Community-Based Transmission",TRUE
People with Asthma and COVID-19,TRUE
What Law Enforcement Personnel Need to Know about Coronavirus Disease 2019 (COVID-19),TRUE
Disinfecting Your Facility if Someone is Sick,TRUE
Schools & Childcare: Guidance for School Settings,TRUE
Prepare to Care for COVID-19: Get Your Practice Ready,TRUE
Phone Advice Line Guidelines for Children (2-17 years) or Adults (≥ 18 years) with Possible COVID-19,TRUE
Interim Guidance for Outpatient Hemodialysis Facilities,TRUE
"CDC Issues Domestic Travel Advisory for New York, New Jersey, and Connecticut",TRUE
"Keeping Workplaces, Homes, Schools, or Commercial Establishments Safe",TRUE
Alternative Care Sites,TRUE
Screening and Triage at Intake,TRUE
Coronavirus disease 2019 (COVID-19) Checklist: Older Persons,TRUE
Florida Community Mitigation,TRUE
Blood and Plasma Collection,TRUE
Steps Healthcare Facilities Can Take,TRUE
Strategies to Allocate Ventilators from Stockpiles to Facilities,TRUE
COVID-19: What people with HIV should know,TRUE
Caring for Yourself at Home,TRUE
Institutes of Higher Education,TRUE
